-0.5156;-0.3072;False;False.1;-49.0059;-49.0059.1;0.0439;0.0439.1;2.8832;2.8832.1;1.7281;1.7281.1;268.5022;268.5022.1;0.0122;0.0122.1;0.0004;-0.0004;-0.0004.1;0.0000;0.0000.1;0.0004.1;146752;63.53282;2045.82;-48.8051;37.9873;1.7080;1.2491;0.9764;-1.8961;354.2360;351.9059;270.9148;81.3523;359.7697;0.0272;LeftFalse_RightFalse;LeftFalse_RightTrue;HandLeft_(1.4, -1.0, -0.6)_(0.6, 0.7, -0.2, 0.2)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.6, -1.1, -0.5)_(-0.2, -0.4, -0.2, 0.9)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.4, -0.6, -0.5, 0.4)_0.9998702_System.String[];46.1437;-0.0390;-0.0111
0.9991;0.0350;False;False;-16.2689;-16.2689;-0.0134;-0.0134;-43.9972;-43.9972;359.7907;359.7907;173.2041;173.2041;359.9757;359.9757;0.3709;0.0012;0.0012;-2.8904;-2.8904;0.3709;156537;71.78948;2182.82;-14.4011;-54.0014;1.6459;1.2521;-43.5288;5.8209;352.2998;352.4849;175.6480;254.5862;359.6515;0.2623;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.5, 0.6, -0.5, 0.4)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.6)_(0.1, -0.7, -0.2, 0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.2, -0.7, -0.5, 0.5)_0.9998702_System.String[];27.7549;-0.0369;-0.0435
0.9994;0.0207;False;False;-16.2415;-16.2415;-0.0133;-0.0133;-44.2050;-44.2050;359.7838;359.7838;173.0867;173.0867;359.9680;359.9680;0.4153;0.0013;0.0013;-3.0753;-3.0753;0.4153;156542;72.08559;2182.89;-14.3754;-54.6119;1.6461;1.2524;-43.7298;5.6960;352.2932;352.4848;175.5405;254.1532;359.6442;0.2703;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.4, 0.6, -0.5, 0.4)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.6)_(0.1, -0.7, -0.2, 0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.2, -0.7, -0.5, 0.5)_0.9998702_System.String[];27.8247;-0.0495;-0.0441
0.9997;0.0122;False;False;-16.2109;-16.2109;-0.0132;-0.0132;-44.4262;-44.4262;359.7774;359.7774;172.9176;172.9176;359.9579;359.9579;0.4520;0.0017;0.0017;-3.2130;-3.2130;0.4520;156547;71.54342;2182.96;-14.3468;-55.2239;1.6466;1.2526;-43.9444;5.5657;352.2871;352.4873;175.3819;253.7142;359.6339;0.2772;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.4, 0.6, -0.5, 0.4)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.4, 0.3)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.6)_(0.1, -0.7, -0.2, 0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.2, -0.7, -0.5, 0.5)_0.9998702_System.String[];27.8950;-0.0602;-0.0442
0.9998;0.0072;False;False;-16.1775;-16.1775;-0.0131;-0.0131;-44.6568;-44.6568;359.7718;359.7718;172.6994;172.6994;359.9474;359.9474;0.5047;0.0020;0.0020;-3.3955;-3.3955;0.5047;156552;71.59417;2183.03;-14.3162;-55.8117;1.6470;1.2528;-44.1635;5.4355;352.2818;352.4900;175.1768;253.2884;359.6233;0.2841;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.4, 0.6, -0.5, 0.4)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.4, 0.3)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.6)_(0.1, -0.7, -0.2, 0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.2, -0.7, -0.5, 0.5)_0.9998702_System.String[];27.9646;-0.0689;-0.0442
0.9999;0.0043;False;False;-16.1408;-16.1408;-0.0129;-0.0129;-44.8981;-44.8981;359.7650;359.7650;172.4325;172.4325;359.9343;359.9343;0.5461;0.0029;0.0029;-3.5314;-3.5314;0.5461;156557;71.82916;2183.10;-14.2821;-56.4042;1.6476;1.2530;-44.3976;5.2994;352.2759;352.4919;174.9168;252.8566;359.6103;0.2905;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.4, 0.6, -0.5, 0.5)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.4, 0.3)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.6)_(0.1, -0.7, -0.2, 0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.2, -0.7, -0.5, 0.5)_0.9998702_System.String[];28.0344;-0.0748;-0.0442
0.9999;0.0082;False;False;-16.1007;-16.1007;-0.0127;-0.0127;-45.1503;-45.1503;359.7563;359.7563;172.1243;172.1243;359.9194;359.9194;0.6024;0.0035;0.0035;-3.7118;-3.7118;0.6024;156562;72.22636;2183.16;-14.2458;-56.9732;1.6482;1.2532;-44.6360;5.1639;352.2682;352.4940;174.6197;252.4401;359.5952;0.2965;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.4, 0.6, -0.5, 0.5)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.4, 0.3)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.6)_(0.1, -0.7, -0.2, 0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.2, -0.7, -0.5, 0.5)_0.9998702_System.String[];28.1040;-0.0767;-0.0442
0.9999;0.0256;False;False;-16.0571;-16.0571;-0.0124;-0.0124;-45.4141;-45.4141;359.7456;359.7456;171.7849;171.7849;359.9078;359.9078;0.6447;0.0046;0.0046;-3.8466;-3.8466;0.6447;156567;72.43763;2183.23;-14.2049;-57.5531;1.6489;1.2534;-44.8932;5.0211;352.2584;352.4966;174.2781;252.0146;359.5815;0.3026;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.5, 0.6, -0.5, 0.4)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.4, 0.3)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.6)_(0.1, -0.7, -0.2, 0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.2, -0.7, -0.5, 0.5)_0.9998702_System.String[];28.1738;-0.0767;-0.0442
1.0000;0.0562;False;False;-16.0097;-16.0097;-0.0120;-0.0120;-45.6908;-45.6908;359.7331;359.7331;171.4217;171.4217;359.8988;359.8988;0.7035;0.0060;0.0060;-4.0248;-4.0248;0.7035;156572;71.71143;2183.30;-14.1628;-58.0956;1.6495;1.2536;-45.1480;4.8831;352.2466;352.4978;173.9305;251.6152;359.5723;0.3086;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.5, 0.6, -0.5, 0.3)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.4, 0.3)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.6)_(0.1, -0.7, -0.2, 0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.2, -0.7, -0.5, 0.5)_0.9998702_System.String[];28.2441;-0.0793;-0.0441
1.0000;0.0823;False;False;-15.9588;-15.9588;-0.0117;-0.0117;-45.9766;-45.9766;359.7245;359.7245;171.0348;171.0348;359.8901;359.8901;0.7541;0.0049;0.0049;-4.1566;-4.1566;0.7541;156577;71.96513;2183.37;-14.1156;-58.6511;1.6501;1.2537;-45.4231;4.7374;352.2370;352.4969;173.5454;251.2054;359.5629;0.3146;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.5, 0.6, -0.6, 0.3)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.4, 0.3)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.6)_(0.1, -0.7, -0.2, 0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.2, -0.7, -0.5, 0.5)_0.9998702_System.String[];28.3140;-0.0876;-0.0441
1.0000;0.1134;False;False;-15.9034;-15.9034;-0.0113;-0.0113;-46.2731;-46.2731;359.7213;359.7213;170.6053;170.6053;359.8796;359.8796;0.8321;0.0048;0.0048;-4.3292;-4.3292;0.8321;156582;71.84786;2183.44;-14.0655;-59.1849;1.6508;1.2539;-45.7012;4.5930;352.2336;352.4952;173.1304;250.8110;359.5529;0.3202;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.5, 0.6, -0.6, 0.3)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.4, 0.3)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.6)_(0.1, -0.7, -0.2, 0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.2, -0.7, -0.5, 0.5)_0.9998702_System.String[];28.3840;-0.0962;-0.0441
1.0000;0.1457;False;False;-15.8423;-15.8423;-0.0110;-0.0110;-46.5833;-46.5833;359.7201;359.7201;170.1158;170.1158;359.8664;359.8664;0.8959;0.0048;0.0048;-4.4565;-4.4565;0.8959;156587;71.26229;2183.52;-14.0106;-59.7193;1.6516;1.2541;-45.9921;4.4444;352.2327;352.4926;172.6566;250.4149;359.5399;0.3258;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.5, 0.6, -0.5, 0.3)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.4, 0.3)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.6)_(-0.7, 0.3, -0.6, 0.2)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.2, -0.7, -0.5, 0.5)_0.9998702_System.String[];28.4546;-0.1007;-0.0446
1.0000;0.1758;False;False;-15.7764;-15.7764;-0.0107;-0.0107;-46.9016;-46.9016;359.7192;359.7192;169.5827;169.5827;359.8534;359.8534;0.9816;0.0058;0.0058;-4.6250;-4.6250;0.9816;156592;71.21274;2183.59;-13.9513;-60.2429;1.6523;1.2542;-46.2899;4.2945;352.2325;352.4884;172.1357;250.0239;359.5269;0.3310;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.5, 0.6, -0.5, 0.3)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.4, 0.3)_0.9998702_System.String[];HandRight_(1.5, -0.9, -0.6)_(-0.7, 0.6, 0.0, -0.5)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.2, -0.7, -0.5, 0.5)_0.9998702_System.String[];28.5247;-0.0994;-0.0463
1.0000;0.2218;False;False;-15.7034;-15.7034;-0.0102;-0.0102;-47.2383;-47.2383;359.7140;359.7140;169.0092;169.0092;359.8354;359.8354;1.0439;0.0067;0.0067;-4.7509;-4.7509;1.0439;156597;69.53422;2183.66;-13.8870;-60.7645;1.6533;1.2543;-46.5993;4.1412;352.2291;352.4829;171.5802;249.6269;359.5096;0.3349;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.5, 0.6, -0.6, 0.3)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.4, 0.3)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.7)_(-0.4, 0.6, 0.3, -0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.2, -0.7, -0.5, 0.5)_0.9998702_System.String[];28.5964;-0.0918;-0.0492
1.0000;0.2608;False;False;-15.6302;-15.6302;-0.0097;-0.0097;-47.5647;-47.5647;359.7046;359.7046;168.4732;168.4732;359.8264;359.8264;1.1208;0.0096;0.0096;-4.9192;-4.9192;1.1208;156602;72.1096;2183.72;-13.8179;-61.2792;1.6542;1.2544;-46.9182;3.9854;352.2210;352.4770;171.0217;249.2198;359.4972;0.3364;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.5, 0.6, -0.6, 0.3)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.4, 0.4)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.7)_(-0.3, 0.6, 0.4, -0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.2, -0.7, -0.5, 0.5)_0.9998702_System.String[];28.6641;-0.0784;-0.0528
1.0000;0.3063;False;False;-15.5493;-15.5493;-0.0089;-0.0089;-47.9164;-47.9164;359.6952;359.6952;167.9540;167.9540;359.8248;359.8248;1.1721;0.0094;0.0094;-5.0466;-5.0466;1.1721;156607;71.33284;2183.80;-13.7439;-61.7891;1.6550;1.2545;-47.2483;3.8267;352.2101;352.4704;170.4953;248.7935;359.4946;0.3358;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.4, 0.6, -0.6, 0.3)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.4)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.7)_(-0.3, 0.6, 0.4, -0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.2, -0.6, -0.5, 0.5)_0.9998702_System.String[];28.7346;-0.0576;-0.0572
1.0000;0.3483;False;False;-15.4661;-15.4661;-0.0083;-0.0083;-48.2726;-48.2726;359.6999;359.6999;167.5234;167.5234;359.8326;359.8326;1.2259;0.0082;0.0082;-5.2194;-5.2194;1.2259;156612;71.86523;2183.86;-13.6654;-62.2929;1.6554;1.2545;-47.5903;3.6650;352.2123;352.4625;170.0441;248.3415;359.4998;0.3327;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.4, 0.6, -0.5, 0.4)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.5, 0.4)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.7)_(-0.3, 0.6, 0.4, -0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.2, -0.7, -0.5, 0.5)_0.9998702_System.String[];28.8040;-0.0383;-0.0613
1.0000;0.3689;False;False;-15.3789;-15.3789;-0.0078;-0.0078;-48.6432;-48.6432;359.7111;359.7111;167.1878;167.1878;359.8481;359.8481;1.2621;0.0064;0.0064;-5.3491;-5.3491;1.2621;156617;71.66299;2183.93;-13.5819;-62.7975;1.6555;1.2545;-47.9489;3.4981;352.2227;352.4535;169.6867;247.8540;359.5152;0.3274;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.4, 0.6, -0.5, 0.4)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.5, 0.4)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.7)_(-0.3, 0.6, 0.4, -0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.2, -0.7, -0.5, 0.5)_0.9998702_System.String[];28.8740;-0.0262;-0.0639
1.0000;0.3620;False;False;-15.2886;-15.2886;-0.0074;-0.0074;-49.0248;-49.0248;359.7187;359.7187;166.9353;166.9353;359.8622;359.8622;1.3133;0.0060;0.0060;-5.5203;-5.5203;1.3133;156622;71.46187;2184.01;-13.4952;-63.2947;1.6554;1.2545;-48.3178;3.3284;352.2307;352.4452;169.4211;247.3426;359.5313;0.3213;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.4, 0.6, -0.5, 0.4)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.5, 0.4)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.7)_(-0.3, 0.6, 0.4, -0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.5, 0.5)_0.9998702_System.String[];28.9443;-0.0229;-0.0646
1.0000;0.3392;False;False;-15.1950;-15.1950;-0.0069;-0.0069;-49.4167;-49.4167;359.7188;359.7188;166.7330;166.7330;359.8647;359.8647;1.3564;0.0073;0.0073;-5.6464;-5.6464;1.3564;156627;71.56157;2184.08;-13.4035;-63.7976;1.6558;1.2546;-48.7053;3.1514;352.2321;352.4389;169.2093;246.8040;359.5349;0.3156;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.4, 0.6, -0.5, 0.4)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.5, 0.4)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.7)_(-0.3, 0.6, 0.4, -0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.5, 0.5)_0.9998702_System.String[];29.0146;-0.0229;-0.0646
1.0000;0.3126;False;False;-15.0970;-15.0970;-0.0063;-0.0063;-49.8216;-49.8216;359.7117;359.7117;166.5504;166.5504;359.8663;359.8663;1.4167;0.0108;0.0108;-5.8120;-5.8120;1.4167;156632;71.00084;2184.15;-13.3097;-64.2873;1.6562;1.2545;-49.0961;2.9739;352.2256;352.4350;169.0268;246.2675;359.5375;0.3113;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.4, 0.6, -0.5, 0.4)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.5, 0.4)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.7)_(-0.3, 0.6, 0.4, -0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.5, 0.5)_0.9998702_System.String[];29.0852;-0.0238;-0.0646
1.0000;0.2853;False;False;-14.9963;-14.9963;-0.0058;-0.0058;-50.2320;-50.2320;359.7207;359.7207;166.3733;166.3733;359.8637;359.8637;1.4646;0.0065;0.0065;-5.9350;-5.9350;1.4646;156637;71.35468;2184.22;-13.2111;-64.7795;1.6569;1.2545;-49.5023;2.7902;352.2297;352.4337;168.8493;245.7216;359.5345;0.3077;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.4, 0.6, -0.5, 0.4)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.5, 0.4)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.7)_(-0.3, 0.6, 0.4, -0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.5, 0.5)_0.9998702_System.String[];29.1550;-0.0275;-0.0648
1.0000;0.2641;False;False;-14.8915;-14.8915;-0.0054;-0.0054;-50.6524;-50.6524;359.7458;359.7458;166.1809;166.1809;359.8600;359.8600;1.5365;0.0026;0.0026;-6.0964;-6.0964;1.5365;156642;71.50307;2184.29;-13.1095;-65.2619;1.6575;1.2545;-49.9140;2.6050;352.2537;352.4350;168.6627;245.1818;359.5330;0.3046;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.4, 0.6, -0.5, 0.4)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.5, 0.4)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.7)_(-0.3, 0.6, 0.4, -0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.5, 0.5)_0.9998702_System.String[];29.2249;-0.0356;-0.0664
1.0000;0.2481;False;False;-14.7816;-14.7816;-0.0053;-0.0053;-51.0837;-51.0837;359.7649;359.7649;165.9464;165.9464;359.8517;359.8517;1.5983;0.0009;0.0009;-6.2147;-6.2147;1.5983;156647;71.51374;2184.36;-13.0027;-65.7453;1.6580;1.2545;-50.3391;2.4139;352.2753;352.4385;168.4375;244.6324;359.5273;0.3013;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.4, 0.6, -0.5, 0.4)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.5, 0.4)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.7)_(-0.3, 0.6, 0.4, -0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.5, 0.5)_0.9998702_System.String[];29.2949;-0.0447;-0.0695
1.0000;0.2380;False;False;-14.6666;-14.6666;-0.0052;-0.0052;-51.5235;-51.5235;359.7739;359.7739;165.6543;165.6543;359.8288;359.8288;1.6874;0.0020;0.0020;-6.3685;-6.3685;1.6874;156652;71.71705;2184.43;-12.8915;-66.2247;1.6588;1.2545;-50.7730;2.2187;352.2869;352.4425;168.1564;244.0702;359.5057;0.2968;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.4, 0.6, -0.5, 0.4)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.5, 0.4)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.7)_(-0.3, 0.6, 0.4, -0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.5, 0.5)_0.9998702_System.String[];29.3650;-0.0500;-0.0767
1.0000;0.2299;False;False;-14.5466;-14.5466;-0.0049;-0.0049;-51.9711;-51.9711;359.7750;359.7750;165.3090;165.3090;359.8062;359.8062;1.7549;0.0053;0.0053;-6.4819;-6.4819;1.7549;156657;72.03655;2184.50;-12.7771;-66.6922;1.6597;1.2544;-51.2082;2.0223;352.2898;352.4463;167.8228;243.4865;359.4834;0.2890;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.5, 0.6, -0.5, 0.4)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.5, 0.4)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.7)_(-0.3, 0.6, 0.4, -0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.5, 0.5)_0.9998702_System.String[];29.4346;-0.0503;-0.0847
1.0000;0.2234;False;False;-14.4194;-14.4194;-0.0048;-0.0048;-52.4339;-52.4339;359.7979;359.7979;164.9262;164.9262;359.7901;359.7901;1.8456;0.0007;0.0007;-6.6322;-6.6322;1.8456;156662;71.48325;2184.57;-12.6572;-67.1555;1.6606;1.2543;-51.6532;1.8209;352.3074;352.4498;167.4509;242.8572;359.4656;0.2781;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.5, 0.6, -0.5, 0.4)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.5, 0.4)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.7)_(-0.3, 0.6, 0.4, -0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.5, 0.5)_0.9998702_System.String[];29.5051;-0.0499;-0.0891
1.0000;0.2109;False;False;-14.2887;-14.2887;-0.0050;-0.0050;-52.8983;-52.8983;359.8296;359.8296;164.5308;164.5308;359.7795;359.7795;1.9156;-0.0067;-0.0067;-6.7443;-6.7443;1.9156;156667;72.03852;2184.64;-12.5309;-67.6165;1.6610;1.2543;-52.1104;1.6135;352.3412;352.4532;167.0548;242.1820;359.4560;0.2667;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.5, 0.6, -0.5, 0.4)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.5, 0.5, -0.5, 0.5)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.7)_(-0.3, 0.6, 0.4, -0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.5, 0.5)_0.9998702_System.String[];29.5747;-0.0497;-0.0893
1.0000;0.1846;False;False;-14.1477;-14.1477;-0.0056;-0.0056;-53.3873;-53.3873;359.8478;359.8478;164.1085;164.1085;359.7630;359.7630;2.0128;-0.0091;-0.0091;-6.8911;-6.8911;2.0128;156672;70.34235;2184.71;-12.3998;-68.0688;1.6610;1.2542;-52.5735;1.4032;352.3620;352.4562;166.6469;241.4886;359.4427;0.2582;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.5, 0.6, -0.5, 0.3)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.4, 0.5)_0.9998702_System.String[];HandRight_(1.6, -0.8, -0.6)_(0.4, 0.1, 0.5, -0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.5, 0.5)_0.9998702_System.String[];29.6465;-0.0497;-0.0893
1.0000;0.1679;False;False;-14.0064;-14.0064;-0.0062;-0.0062;-53.8655;-53.8655;359.8536;359.8536;163.6925;163.6925;359.7429;359.7429;2.0884;-0.0062;-0.0062;-6.9987;-6.9987;2.0884;156677;71.91351;2184.78;-12.2609;-68.5218;1.6610;1.2541;-53.0525;1.1856;352.3707;352.4596;166.2221;240.7774;359.4222;0.2524;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.5, 0.6, -0.6, 0.3)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.4, 0.5)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.7)_(0.3, 0.1, 0.5, -0.8)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.5, 0.5)_0.9998702_System.String[];29.7153;-0.0497;-0.0893
1.0000;0.1670;False;False;-13.8569;-13.8569;-0.0066;-0.0066;-54.3586;-54.3586;359.8632;359.8632;163.2621;163.2621;359.7255;359.7255;2.1921;-0.0071;-0.0071;-7.1388;-7.1388;2.1921;156682;71.96753;2184.85;-12.1214;-68.9512;1.6613;1.2541;-53.5219;0.9728;352.3776;352.4633;165.8038;240.0935;359.4039;0.2488;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.1, -0.5)_(0.5, 0.6, -0.5, 0.3)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.4, 0.5)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.7)_(0.4, 0.2, 0.5, -0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.5, 0.5)_0.9998702_System.String[];29.7849;-0.0499;-0.0893
