Path;Validity
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\ISR38\Simulator outputs\csv\CSVScenario-CP1_Session-ISR38_2022-08-14-10-11-35.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\ISR39\Simulator outputs\csv\CSVScenario-CP1_Session-ISR39_2022-08-14-12-14-47.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\ISR41\Simulator outputs\csv\CSVScenario-CP1_Session-ISR41_2022-08-21-11-32-28.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\ISR42\Simulator outputs\csv\CSVScenario-CP1_Session-ISR42_2022-08-21-13-06-13.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\ITH1\Simulator outputs\csv\CSVScenario-CP1_Session-ITH1_2022-11-04-15-13-28.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\ITH2\Simulator outputs\csv\CSVScenario-CP1_Session-ITH2_2022-11-09-12-26-13.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\ITH3\Simulator outputs\csv\CSVScenario-CP1_Session-ITH3_2022-11-09-17-34-32.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\ITH4\Simulator outputs\csv\CSVScenario-CP1_Session-ITH4_2022-11-09-18-35-14.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\ITH5\Simulator outputs\csv\CSVScenario-CP1_Session-ITH5_2022-11-11-12-46-24.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\ITH6\Simulator outputs\csv\CSVScenario-CP1_Session-ITH6_2022-11-11-16-03-41.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\NYC1\Simulator outputs\csv\CSVScenario-CP1_Session-NYC1_2022-07-28-12-13-13.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\NYC10\Simulator outputs\csv\CSVScenario-CP1_Session-NYC10_2022-09-14-11-57-16.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\NYC11\Simulator outputs\csv\CSVScenario-CP1_Session-NYC11_2022-09-14-16-26-15.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\NYC12\Simulator outputs\csv\CSVScenario-CP1_Session-NYC12_2022-09-15-09-44-53.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\NYC13\Simulator outputs\csv\CSVScenario-CP1_Session-NYC13_2022-09-15-11-13-58.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\NYC14B\Simulator outputs\csv\CSVScenario-CP1_Session-NYC14B_2022-09-15-15-29-12.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\NYC15\Simulator outputs\csv\CSVScenario-CP1_Session-NYC15_2022-09-16-09-57-43.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\NYC16\Simulator outputs\csv\CSVScenario-CP1_Session-NYC16_2022-09-16-15-37-55.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\NYC17\Simulator outputs\csv\CSVScenario-CP1_Session-NYC17_2022-09-16-17-28-03.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\NYC18\Simulator outputs\csv\CSVScenario-CP1_Session-NYC18_2022-09-19-11-41-57.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\NYC19\Simulator outputs\csv\CSVScenario-CP1_Session-NYC19_2022-09-19-13-40-44.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\NYC2\Simulator outputs\csv\CSVScenario-CP1_Session-NYC2_2022-08-09-14-52-30.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\NYC20\Simulator outputs\csv\CSVScenario-CP1_Session-NYC20_2022-09-19-15-12-43.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\NYC21\Simulator outputs\csv\CSVScenario-CP1_Session-NYC21_2022-09-19-17-11-48.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\NYC22\Simulator outputs\csv\CSVScenario-CP1_Session-NYC22_2022-09-21-13-05-18.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\NYC23\Simulator outputs\csv\CSVScenario-CP1_Session-NYC23_2022-09-21-14-29-05.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\NYC24\Simulator outputs\csv\CSVScenario-CP1_Session-NYC24_2022-10-06-11-32-02.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\NYC25\Simulator outputs\csv\CSVScenario-CP1_Session-NYC25_2022-10-07-10-41-01.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\NYC25\Simulator outputs\csv\CSVScenario-CP1_Session-NYC25_2022-10-07-10-42-23.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\NYC26\Simulator outputs\csv\CSVScenario-CP1_Session-NYC26_2022-10-07-15-58-15.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\NYC27\Simulator outputs\csv\CSVScenario-CP1_Session-NYC27_2022-10-25-16-25-54.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\NYC28\Simulator outputs\csv\CSVScenario-CP1_Session-NYC28_2022-10-28-10-02-58.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\NYC29\Simulator outputs\csv\CSVScenario-CP1_Session-NYC29_2022-11-09-11-33-35.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\NYC29\Simulator outputs\csv\CSVScenario-CP1_Session-NYC29_2022-11-11-11-09-21.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\NYC3\Simulator outputs\csv\CSVScenario-CP1_Session-NYC3_2022-08-09-16-04-38.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\NYC30b\csv\CSVScenario-CP1_Session-NYC30b_2022-11-17-10-33-18.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\NYC32\csv\CSVScenario-CP1_Session-NYC32_2022-11-17-15-07-07.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\NYC33\csv\CSVScenario-CP1_Session-NYC33_2022-11-17-17-07-21.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\NYC34\csv\CSVScenario-CP1_Session-NYC34_2022-11-21-09-18-51.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\NYC34\csv\CSVScenario-CP1_Session-NYC34_2022-11-21-09-20-20.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\NYC34\csv\CSVScenario-CP1_Session-NYC34_2022-11-21-09-21-18.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\NYC34\csv\CSVScenario-CP1_Session-NYC34_2022-11-21-10-06-04.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\NYC35\csv\CSVScenario-CP1_Session-NYC35_2022-11-21-15-22-10.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\NYC36\csv\CSVScenario-CP1_Session-NYC36_2022-11-21-16-50-56.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\NYC37\csv\CSVScenario-CP1_Session-NYC37_2022-11-23-15-24-27.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\NYC38\csv\CSVScenario-CP1_Session-NYC38_2022-11-23-17-01-10.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\NYC39\csv\CSVScenario-CP1_Session-NYC39_2022-11-25-10-02-04.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\NYC4\Simulator outputs\csv\CSVScenario-CP1_Session-NYC4_2022-08-12-14-09-37.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\NYC40\csv\CSVScenario-CP1_Session-NYC40_2022-11-29-15-51-27.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\NYC41\csv\CSVScenario-CP1_Session-NYC41_2022-12-02-11-04-52.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\NYC42\csv\CSVScenario-CP1_Session-NYC42_2022-12-02-16-14-47.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\NYC5\Simulator outputs\csv\CSVScenario-CP1_Session-NYC5_2022-08-16-11-50-56.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\NYC6PARENT\Simulator outputs\csv\CSVScenario-CP1_Session-nyc6parent_2022-09-09-19-56-04.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\NYC7\Simulator outputs\csv\CSVScenario-CP1_Session-NYC7_2022-09-12-10-30-17.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\NYC8\Simulator outputs\csv\CSVScenario-CP1_Session-NYC8_2022-09-12-11-50-59.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\NYC9\Simulator outputs\csv\CSVScenario-CP1_Session-NYC9_2022-09-13-09-35-43.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData\NYC9\Simulator outputs\csv\CSVScenario-CP1_Session-NYC9_2022-09-13-11-40-51.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\ISR01\Simulator outputs\csv\CSVScenario-CP1_Session-isr01_2022-05-31-11-44-09.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\ISR02\Simulator outputs\csv\CSVScenario-CP1_Session-ISR02_2022-05-31-15-21-40.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\ISR03\Simulator outputs\csv\CSVScenario-CP1_Session-ISR03_2022-06-01-10-31-21.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\ISR05\Simulator outputs\csv\CSVScenario-CP1_Session-ISR05_2022-06-01-14-34-44.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\ISR07\Simulator outputs\csv\CSVScenario-CP1_Session-isr07_2022-06-01-17-10-28.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\ISR08\Simulator outputs\csv\CSVScenario-CP1_Session-ISR08_2022-06-06-10-27-30.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\ISR09\Simulator outputs\csv\CSVScenario-CP1_Session-ISR09_2022-06-06-12-35-44.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\ISR10\Simulator outputs\csv\CSVScenario-CP1_Session-ISR10_2022-06-06-14-29-13.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\ISR11\Simulator outputs\csv\CSVScenario-CP1_Session-ISR11_2022-06-06-16-15-33.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\ISR12\Simulator outputs\csv\CSVScenario-CP1_Session-ISR12_2022-06-07-11-39-39.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\ISR13\Simulator outputs\csv\CSVScenario-CP1_Session-ISR13_2022-06-07-14-14-50.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\ISR14\Simulator outputs\csv\CSVScenario-CP1_Session-ISR14_2022-06-07-16-22-34.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\ISR15\Simulator outputs\csv\CSVScenario-CP1_Session-isr15_2022-06-09-10-22-42.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\ISR16\Simulator outputs\csv\CSVScenario-CP1_Session-ISR16_2022-06-09-12-36-37.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\ISR18\Simulator outputs\csv\CSVScenario-CP1_Session-ISR18_2022-06-12-10-36-50.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\ISR19\Simulator outputs\csv\CSVScenario-CP1_Session-ISR19_2022-06-12-14-53-56.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\ISR20\Simulator outputs\csv\CSVScenario-CP1_Session-isr20_2022-06-13-11-35-38.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\ISR21\Simulator outputs\csv\CSVScenario-CP1_Session-ISR21_2022-06-13-15-30-44.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\ISR22\Simulator outputs\csv\CSVScenario-CP1_Session-ISR22_2022-06-13-17-18-12.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\ISR23\Simulator outputs\csv\CSVScenario-CP1_Session-ISR23_2022-06-15-10-54-08.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\ISR24\Simulator outputs\csv\CSVScenario-CP1_Session-ISR24_2022-06-15-12-02-44.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\ISR25\Simulator outputs\csv\CSVScenario-CP1_Session-ISR25_2022-06-16-12-44-13.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\ISR26\Simulator outputs\csv\CSVScenario-CP1_Session-ISR26_2022-06-16-15-35-50.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\ISR27\Simulator outputs\csv\CSVScenario-CP1_Session-isr27_2022-06-26-11-47-15.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\ISR28\Simulator outputs\csv\CSVScenario-CP1_Session-ISR28_2022-06-26-14-56-21.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\ISR29\Simulator outputs\csv\CSVScenario-CP1_Session-ISR29_2022-06-26-18-10-13.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\ISR30\Simulator outputs\csv\CSVScenario-CP1_Session-ISR30_2022-06-27-13-29-48.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\ISR31\Simulator outputs\csv\CSVScenario-CP1_Session-ISR31_2022-06-27-15-06-33.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\ISR32\Simulator outputs\csv\CSVScenario-CP1_Session-ISR32_2022-06-27-16-33-16.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\ISR33\Simulator outputs\csv\CSVScenario-CP1_Session-ISR33_2022-06-27-17-55-07.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\ISR34\Simulator outputs\csv\CSVScenario-CP1_Session-ISR34_2022-07-31-10-21-54.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\ISR35\Simulator outputs\csv\CSVScenario-CP1_Session-ISR35_2022-07-31-12-29-33.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\ISR36\Simulator outputs\csv\CSVScenario-CP1_Session-ISR36_2022-08-10-10-13-53.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\ISR37\Simulator outputs\csv\CSVScenario-CP1_Session-ISR37_2022-08-10-12-15-25.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\ISR38\Simulator outputs\csv\CSVScenario-CP1_Session-ISR38_2022-08-14-10-11-35.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\ISR39\Simulator outputs\csv\CSVScenario-CP1_Session-ISR39_2022-08-14-12-14-47.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\ISR41\Simulator outputs\csv\CSVScenario-CP1_Session-ISR41_2022-08-21-11-32-28.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\ISR42\Simulator outputs\csv\CSVScenario-CP1_Session-ISR42_2022-08-21-13-06-13.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\ITH1\Simulator outputs\csv\CSVScenario-CP1_Session-ITH1_2022-11-04-15-13-28.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\ITH2\Simulator outputs\csv\CSVScenario-CP1_Session-ITH2_2022-11-09-12-26-13.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\ITH3\Simulator outputs\csv\CSVScenario-CP1_Session-ITH3_2022-11-09-17-34-32.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\ITH4\Simulator outputs\csv\CSVScenario-CP1_Session-ITH4_2022-11-09-18-35-14.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\ITH5\Simulator outputs\csv\CSVScenario-CP1_Session-ITH5_2022-11-11-12-46-24.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\ITH6\Simulator outputs\csv\CSVScenario-CP1_Session-ITH6_2022-11-11-16-03-41.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC1\Simulator outputs\csv\CSVScenario-CP1_Session-NYC1_2022-07-28-12-13-13.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC10\Simulator outputs\csv\CSVScenario-CP1_Session-NYC10_2022-09-14-11-57-16.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC11\Simulator outputs\csv\CSVScenario-CP1_Session-NYC11_2022-09-14-16-26-15.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC12\Simulator outputs\csv\CSVScenario-CP1_Session-NYC12_2022-09-15-09-44-53.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC13\Simulator outputs\csv\CSVScenario-CP1_Session-NYC13_2022-09-15-11-13-58.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC14B\Simulator outputs\csv\CSVScenario-CP1_Session-NYC14B_2022-09-15-15-29-12.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC15\Simulator outputs\csv\CSVScenario-CP1_Session-NYC15_2022-09-16-09-57-43.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC16\Simulator outputs\csv\CSVScenario-CP1_Session-NYC16_2022-09-16-15-37-55.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC17\Simulator outputs\csv\CSVScenario-CP1_Session-NYC17_2022-09-16-17-28-03.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC18\Simulator outputs\csv\CSVScenario-CP1_Session-NYC18_2022-09-19-11-41-57.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC19\Simulator outputs\csv\CSVScenario-CP1_Session-NYC19_2022-09-19-13-40-44.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC2\Simulator outputs\csv\CSVScenario-CP1_Session-NYC2_2022-08-09-14-52-30.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC20\Simulator outputs\csv\CSVScenario-CP1_Session-NYC20_2022-09-19-15-12-43.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC21\Simulator outputs\csv\CSVScenario-CP1_Session-NYC21_2022-09-19-17-11-48.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC22\Simulator outputs\csv\CSVScenario-CP1_Session-NYC22_2022-09-21-13-05-18.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC23\Simulator outputs\csv\CSVScenario-CP1_Session-NYC23_2022-09-21-14-29-05.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC24\Simulator outputs\csv\CSVScenario-CP1_Session-NYC24_2022-10-06-11-32-02.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC25\Simulator outputs\csv\CSVScenario-CP1_Session-NYC25_2022-10-07-10-41-01.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC25\Simulator outputs\csv\CSVScenario-CP1_Session-NYC25_2022-10-07-10-42-23.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC26\Simulator outputs\csv\CSVScenario-CP1_Session-NYC26_2022-10-07-15-58-15.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC27\Simulator outputs\csv\CSVScenario-CP1_Session-NYC27_2022-10-25-16-25-54.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC28\Simulator outputs\csv\CSVScenario-CP1_Session-NYC28_2022-10-28-10-02-58.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC29\Simulator outputs\csv\CSVScenario-CP1_Session-NYC29_2022-11-09-11-33-35.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC29\Simulator outputs\csv\CSVScenario-CP1_Session-NYC29_2022-11-11-11-09-21.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC3\Simulator outputs\csv\CSVScenario-CP1_Session-NYC3_2022-08-09-16-04-38.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC30\Simulator outputs\csv\CSVScenario-CP1_Session-NYC30b_2022-11-17-10-33-18.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC31\Simulator outputs\csv\CSVScenario-CP1_Session-NYC30b_2022-11-17-10-33-18.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC32\Simulator outputs\csv\CSVScenario-CP1_Session-NYC30b_2022-11-17-10-33-18.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC32\Simulator outputs\csv\CSVScenario-CP1_Session-NYC32_2022-11-17-15-07-07.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC33\Simulator outputs\csv\CSVScenario-CP1_Session-NYC30b_2022-11-17-10-33-18.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC33\Simulator outputs\csv\CSVScenario-CP1_Session-NYC33_2022-11-17-17-07-21.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC34\Simulator outputs\csv\CSVScenario-CP1_Session-NYC30b_2022-11-17-10-33-18.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC34\Simulator outputs\csv\CSVScenario-CP1_Session-NYC34_2022-11-21-09-18-51.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC34\Simulator outputs\csv\CSVScenario-CP1_Session-NYC34_2022-11-21-09-20-20.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC34\Simulator outputs\csv\CSVScenario-CP1_Session-NYC34_2022-11-21-09-21-18.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC34\Simulator outputs\csv\CSVScenario-CP1_Session-NYC34_2022-11-21-10-06-04.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC35\Simulator outputs\csv\CSVScenario-CP1_Session-NYC30b_2022-11-17-10-33-18.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC35\Simulator outputs\csv\CSVScenario-CP1_Session-NYC35_2022-11-21-15-22-10.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC36\Simulator outputs\csv\CSVScenario-CP1_Session-NYC30b_2022-11-17-10-33-18.csv;True
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC36\Simulator outputs\csv\CSVScenario-CP1_Session-NYC36_2022-11-21-16-50-56.csv;False
C:\Users\farla\Documents\Summer2023\XCData\CrossCultureResearch\XC-CleanedData-NoRerun\NYC37\Simulator outputs\csv\CSVScenario-CP1_Session-NYC30b_2022-11-17-10-33-18.csv;True
