0.4093;0.1262;False;False;96.6184;53.1947;-0.0140;-0.0124;53.3361;-114.2415;359.9318;0.3310;215.7493;303.0221;0.0084;0.1925;-0.6780;-0.0001;-0.0054;-1.3929;0.3547;-1.0313;80222;71.99903;Infinity;1053.27;96.8442;52.8412;1.1206;1.1779;53.0291;-114.4864;352.4437;352.8322;212.5833;302.7516;0.4228;0.2305;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.4, -0.2)_(0.4, 0.6, -0.7, 0.2)_1.03652_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.5, -0.1)_1.039877_System.String[];HandRight_(0.0, -0.3, -0.3)_(-0.4, 0.4, 0.1, -0.8)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.4, 0.6)_1.039877_System.String[];11.6732;0.0402;-0.2669;96.9342;52.9334;1.0895;1.1251;53.1379;-114.5245;358.9068;0.5101;212.9825;301.0196;3.2381;2.4029
0.4102;0.1264;False;False;96.5749;53.1662;-0.0141;-0.0126;53.2775;-114.2267;359.9314;0.3306;215.7958;302.8872;0.0095;0.1906;-0.6889;0.0000;-0.0055;-1.4160;0.3525;-1.0517;80225;71.99816;Infinity;1053.32;96.8008;52.8134;1.1206;1.1777;52.9707;-114.4725;352.4433;352.8318;212.6286;302.6207;0.4239;0.2286;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.2)_(0.4, 0.7, -0.6, 0.2)_1.03652_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.5, -0.1)_1.039877_System.String[];HandRight_(0.0, -0.3, -0.3)_(-0.4, 0.4, 0.0, -0.8)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.4, 0.6)_1.039877_System.String[];11.7148;0.0428;-0.2905;96.8901;52.9059;1.0892;1.1250;53.0794;-114.5088;359.2043;0.5181;213.1347;301.1626;3.2914;2.1295
0.4109;0.1266;False;False;96.5306;53.1372;-0.0141;-0.0128;53.2179;-114.2122;359.9311;0.3304;215.8461;302.7392;0.0107;0.1883;-0.7002;0.0000;-0.0056;-1.4388;0.3488;-1.0724;80228;71.99801;Infinity;1053.36;96.7564;52.7851;1.1206;1.1774;52.9112;-114.4587;352.4431;352.8315;212.6774;302.4774;0.4250;0.2265;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.2)_(0.3, 0.7, -0.6, 0.1)_1.03652_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.5, -0.1)_1.039877_System.String[];HandRight_(-0.1, -0.3, -0.3)_(-0.4, 0.4, 0.0, -0.8)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.4, 0.6)_1.039877_System.String[];11.7566;0.0452;-0.3137;96.8450;52.8781;1.0889;1.1248;53.0202;-114.4940;359.5536;0.5436;213.3246;301.2216;3.1816;1.9309
0.4114;0.1267;False;False;96.4853;53.1077;-0.0141;-0.0131;53.1573;-114.1978;359.9308;0.3302;215.9004;302.5770;0.0119;0.1857;-0.7115;0.0000;-0.0057;-1.4614;0.3443;-1.0931;80231;71.9975;Infinity;1053.40;96.7112;52.7565;1.1205;1.1772;52.8507;-114.4452;352.4428;352.8313;212.7302;302.3201;0.4263;0.2239;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.2)_(0.4, 0.7, -0.6, 0.1)_1.03652_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.5, -0.1)_1.039877_System.String[];HandRight_(-0.1, -0.3, -0.3)_(-0.4, 0.3, -0.1, -0.8)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.2, -0.6, -0.5, 0.6)_1.039877_System.String[];11.7982;0.0475;-0.3365;96.7993;52.8500;1.0882;1.1246;52.9599;-114.4790;0.0785;0.5776;213.5789;301.2720;3.0365;1.7053
0.4117;0.1268;False;False;96.4391;53.0777;-0.0141;-0.0133;53.0957;-114.1836;359.9305;0.3302;215.9586;302.4002;0.0132;0.1829;-0.7228;0.0000;-0.0058;-1.4839;0.3394;-1.1140;80234;71.99617;Infinity;1053.44;96.6650;52.7274;1.1205;1.1770;52.7892;-114.4320;352.4426;352.8312;212.7870;302.1484;0.4276;0.2212;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.2)_(0.5, 0.7, -0.6, 0.0)_1.03652_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.5, -0.1)_1.039877_System.String[];HandRight_(-0.1, -0.3, -0.3)_(-0.4, 0.3, -0.1, -0.8)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.2, -0.6, -0.5, 0.6)_1.039877_System.String[];11.8398;0.0501;-0.3599;96.7532;52.8214;1.0874;1.1244;52.8990;-114.4642;0.6981;0.6116;213.8665;301.3286;2.9191;1.4835
0.4098;0.1268;False;False;96.3920;53.0472;-0.0141;-0.0135;53.0332;-114.1696;359.9302;0.3307;216.0213;302.2083;0.0145;0.1791;-0.7391;0.0000;-0.0055;-1.5167;0.3317;-1.1457;80237;71.9983;Infinity;1053.48;96.6179;52.6979;1.1205;1.1768;52.7268;-114.4190;352.4424;352.8315;212.8480;301.9620;0.4289;0.2177;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.2, -0.3)_(0.7, 0.5, -0.5, -0.2)_1.03652_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.5, -0.1)_1.039877_System.String[];HandRight_(-0.1, -0.3, -0.3)_(-0.4, 0.3, -0.1, -0.8)_1.03652_System.String[];HandRight_(0.2, -0.4, -0.2)_(-0.2, -0.6, -0.5, 0.6)_1.039877_System.String[];11.8816;0.0543;-0.3831;96.7064;52.7925;1.0868;1.1243;52.8372;-114.4497;1.1952;0.6391;214.1050;301.3844;2.9209;1.2528
0.4084;0.1269;False;False;96.3440;53.0162;-0.0141;-0.0138;52.9697;-114.1559;359.9301;0.3316;216.0893;302.0028;0.0160;0.1752;-0.7498;0.0000;-0.0055;-1.5375;0.3258;-1.1676;80240;71.9984;Infinity;1053.52;96.5698;52.6680;1.1205;1.1766;52.6634;-114.4064;352.4423;352.8323;212.9139;301.7618;0.4304;0.2138;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.2, -0.3)_(0.7, 0.5, -0.5, -0.2)_1.03652_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.8, 0.4, -0.5, -0.1)_1.039877_System.String[];HandRight_(-0.1, -0.3, -0.3)_(-0.4, 0.3, -0.1, -0.8)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.2, -0.6, -0.5, 0.6)_1.039877_System.String[];11.9232;0.0599;-0.4041;96.6587;52.7632;1.0864;1.1241;52.7744;-114.4358;1.5491;0.6786;214.2330;301.4695;2.9475;1.0125
0.4067;0.1269;False;False;96.2950;52.9848;-0.0141;-0.0140;52.9054;-114.1424;359.9299;0.3326;216.1648;301.7833;0.0181;0.1712;-0.7603;0.0000;-0.0055;-1.5570;0.3199;-1.1905;80243;71.99857;Infinity;1053.57;96.5208;52.6377;1.1205;1.1764;52.5991;-114.3941;352.4422;352.8333;212.9863;301.5475;0.4323;0.2098;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.2, -0.3)_(0.8, 0.5, -0.4, -0.1)_1.03652_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.8, 0.4, -0.5, -0.1)_1.039877_System.String[];HandRight_(-0.1, -0.3, -0.3)_(-0.4, 0.3, -0.1, -0.8)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.2, -0.6, -0.5, 0.6)_1.039877_System.String[];11.9648;0.0682;-0.4236;96.6101;52.7335;1.0862;1.1240;52.7105;-114.4221;1.7469;0.6544;214.3340;301.5509;2.9685;0.8157
0.4051;0.1277;False;False;96.2449;52.9530;-0.0141;-0.0142;52.8402;-114.1292;359.9298;0.3338;216.2508;301.5503;0.0210;0.1674;-0.7706;0.0000;-0.0055;-1.5749;0.3141;-1.2148;80246;71.98765;Infinity;1053.61;96.4707;52.6070;1.1205;1.1762;52.5338;-114.3822;352.4422;352.8344;213.0680;301.3195;0.4349;0.2059;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.2, -0.3)_(0.8, 0.4, -0.4, -0.1)_1.03652_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.8, 0.4, -0.5, -0.1)_1.039877_System.String[];HandRight_(0.0, -0.3, -0.2)_(-0.5, 0.1, -0.3, -0.8)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.2, -0.6, -0.5, 0.6)_1.039877_System.String[];12.0066;0.0795;-0.4406;96.5603;52.7032;1.0863;1.1242;52.6455;-114.4087;1.7855;0.5844;214.3875;301.6408;3.0854;0.6684
0.3998;0.1297;False;False;96.1939;52.9207;-0.0141;-0.0144;52.7743;-114.1162;359.9298;0.3350;216.3500;301.3058;0.0248;0.1642;-0.7807;0.0000;-0.0055;-1.5911;0.3091;-1.2404;80249;72.00021;Infinity;1053.65;96.4194;52.5760;1.1205;1.1760;52.4678;-114.3705;352.4424;352.8356;213.1619;301.0791;0.4384;0.2024;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.2, -0.3)_(0.9, 0.3, -0.4, -0.1)_1.03652_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.8, 0.4, -0.5, -0.2)_1.039877_System.String[];HandRight_(0.0, -0.4, -0.2)_(-0.5, 0.1, -0.3, -0.8)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.2, -0.6, -0.5, 0.5)_1.039877_System.String[];12.0482;0.0941;-0.4545;96.5094;52.6722;1.0864;1.1247;52.5796;-114.3953;1.7115;0.4209;214.3804;301.7735;3.1838;0.5948
0.3910;0.1311;False;False;96.1416;52.8880;-0.0141;-0.0147;52.7078;-114.1035;359.9299;0.3362;216.4671;301.0508;0.0300;0.1613;-0.7907;0.0000;-0.0056;-1.6047;0.3046;-1.2676;80252;71.99878;Infinity;1053.69;96.3670;52.5445;1.1204;1.1758;52.4010;-114.3592;352.4427;352.8368;213.2718;300.8279;0.4431;0.1994;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.2, -0.3)_(0.9, 0.2, -0.4, 0.0)_1.03652_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.8, 0.4, -0.5, -0.2)_1.039877_System.String[];HandRight_(0.0, -0.4, -0.2)_(-0.6, 0.0, -0.3, -0.8)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.2, -0.6, -0.6, 0.5)_1.039877_System.String[];12.0898;0.1086;-0.4656;96.4571;52.6407;1.0865;1.1253;52.5126;-114.3816;1.6595;0.2163;214.3553;301.8785;3.2730;0.5286
0.3840;0.1321;False;False;96.0882;52.8548;-0.0141;-0.0149;52.6407;-114.0909;359.9302;0.3374;216.6052;300.7859;0.0362;0.1588;-0.8007;0.0000;-0.0057;-1.6163;0.2996;-1.2952;80255;71.99647;Infinity;1053.73;96.3134;52.5126;1.1204;1.1755;52.3335;-114.3481;352.4433;352.8379;213.4017;300.5668;0.4490;0.1968;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.9, 0.2, -0.4, 0.0)_1.03652_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.8, 0.4, -0.5, -0.2)_1.039877_System.String[];HandRight_(0.0, -0.4, -0.2)_(-0.5, 0.0, -0.3, -0.8)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.2, -0.6, -0.6, 0.5)_1.039877_System.String[];12.1316;0.1221;-0.4799;96.4035;52.6088;1.0861;1.1255;52.4447;-114.3685;1.8869;0.0945;214.2654;301.8971;3.3228;0.3955
0.3818;0.1329;False;False;96.0336;52.8212;-0.0141;-0.0151;52.5731;-114.0785;359.9307;0.3386;216.7652;300.5103;0.0429;0.1561;-0.8108;0.0000;-0.0057;-1.6263;0.2936;-1.3232;80258;71.99902;Infinity;1053.77;96.2584;52.4804;1.1203;1.1753;52.2655;-114.3373;352.4441;352.8391;213.5533;300.2953;0.4556;0.1942;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.8, 0.4, -0.4, 0.1)_1.03652_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.8, 0.4, -0.5, -0.2)_1.039877_System.String[];HandRight_(0.0, -0.4, -0.2)_(-0.5, 0.1, -0.1, -0.9)_1.03652_System.String[];HandRight_(0.1, -0.5, -0.2)_(-0.2, -0.5, -0.6, 0.5)_1.039877_System.String[];12.1732;0.1365;-0.4963;96.3487;52.5762;1.0856;1.1256;52.3762;-114.3552;2.2351;0.0987;214.1486;301.9266;3.2836;0.2149
0.3815;0.1345;False;False;95.9777;52.7872;-0.0141;-0.0154;52.5051;-114.0664;359.9314;0.3397;216.9474;300.2232;0.0497;0.1531;-0.8207;0.0000;-0.0058;-1.6360;0.2878;-1.3510;80261;71.99867;Infinity;1053.82;96.2020;52.4478;1.1203;1.1751;52.1969;-114.3268;352.4451;352.8402;213.7277;300.0122;0.4626;0.1911;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.8, 0.4, -0.4, 0.1)_1.03652_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.8, 0.4, -0.5, -0.2)_1.039877_System.String[];HandRight_(0.0, -0.4, -0.2)_(-0.4, 0.1, -0.1, -0.9)_1.03652_System.String[];HandRight_(0.1, -0.5, -0.2)_(-0.3, -0.5, -0.6, 0.5)_1.039877_System.String[];12.2148;0.1506;-0.5131;96.2929;52.5425;1.0854;1.1246;52.3071;-114.3408;2.2881;0.5558;214.0509;302.1583;3.2028;359.9314
0.3814;0.1357;False;False;95.9206;52.7527;-0.0141;-0.0156;52.4368;-114.0547;359.9320;0.3410;217.1516;299.9242;0.0565;0.1498;-0.8307;0.0000;-0.0059;-1.6442;0.2807;-1.3799;80264;71.99718;Infinity;1053.86;96.1443;52.4148;1.1203;1.1749;52.1279;-114.3166;352.4461;352.8415;213.9238;299.7176;0.4694;0.1879;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.8, 0.4, -0.4, 0.1)_1.03652_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.5, -0.2)_1.039877_System.String[];HandRight_(0.0, -0.4, -0.2)_(-0.4, 0.1, 0.0, -0.9)_1.03652_System.String[];HandRight_(0.1, -0.5, -0.2)_(-0.3, -0.6, -0.6, 0.4)_1.039877_System.String[];12.2566;0.1625;-0.5301;96.2358;52.5091;1.0859;1.1245;52.2375;-114.3285;2.0434;0.6879;213.9816;302.1619;3.1260;359.8043
0.3813;0.1366;False;False;95.8623;52.7178;-0.0141;-0.0159;52.3681;-114.0432;359.9326;0.3423;217.3773;299.6123;0.0630;0.1460;-0.8406;0.0000;-0.0060;-1.6521;0.2728;-1.4088;80267;72.00043;Infinity;1053.90;96.0852;52.3815;1.1202;1.1746;52.0584;-114.3069;352.4471;352.8427;214.1419;299.4104;0.4760;0.1843;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.8, 0.4, -0.5, 0.0)_1.03652_System.String[];HandLeft_(0.0, -0.3, -0.3)_(0.7, 0.4, -0.6, -0.2)_1.039877_System.String[];HandRight_(0.0, -0.5, -0.2)_(-0.3, 0.1, 0.1, -0.9)_1.03652_System.String[];HandRight_(0.1, -0.5, -0.2)_(-0.4, -0.6, -0.6, 0.4)_1.039877_System.String[];12.2982;0.1710;-0.5467;96.1775;52.4756;1.0867;1.1242;52.1675;-114.3170;1.6315;0.8084;213.9781;302.1085;3.0752;359.6834
0.3804;0.1372;False;False;95.8027;52.6825;-0.0141;-0.0161;52.2990;-114.0321;359.9332;0.3437;217.6219;299.2873;0.0686;0.1420;-0.8504;0.0000;-0.0061;-1.6603;0.2644;-1.4372;80270;71.9977;Infinity;1053.94;96.0247;52.3477;1.1202;1.1744;51.9886;-114.2975;352.4480;352.8441;214.3799;299.0901;0.4819;0.1803;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.5, -0.5, 0.0)_1.03652_System.String[];HandLeft_(0.0, -0.4, -0.3)_(0.7, 0.4, -0.6, -0.2)_1.039877_System.String[];HandRight_(0.1, -0.5, -0.2)_(-0.3, 0.1, 0.2, -0.9)_1.03652_System.String[];HandRight_(0.1, -0.5, -0.2)_(-0.4, -0.6, -0.6, 0.4)_1.039877_System.String[];12.3400;0.1797;-0.5645;96.1179;52.4417;1.0873;1.1236;52.0971;-114.3060;1.1124;0.8829;214.0281;301.9730;2.9969;359.5817
0.3795;0.1377;False;False;95.7419;52.6468;-0.0141;-0.0164;52.2296;-114.0214;359.9337;0.3451;217.8842;298.9485;0.0736;0.1377;-0.8645;0.0000;-0.0062;-1.6712;0.2512;-1.4801;80273;71.99928;Infinity;1053.98;95.9629;52.3137;1.1201;1.1742;51.9183;-114.2886;352.4489;352.8455;214.6357;298.7565;0.4871;0.1761;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.2)_(0.7, 0.5, -0.5, 0.1)_1.03652_System.String[];HandLeft_(0.0, -0.4, -0.3)_(0.7, 0.4, -0.6, -0.2)_1.039877_System.String[];HandRight_(0.1, -0.5, -0.2)_(-0.4, 0.2, 0.4, -0.8)_1.03652_System.String[];HandRight_(0.1, -0.5, -0.2)_(-0.4, -0.6, -0.6, 0.4)_1.039877_System.String[];12.3816;0.1922;-0.5829;96.0568;52.4074;1.0876;1.1232;52.0263;-114.2957;0.7325;0.8653;214.1307;301.7902;3.0389;359.4240
0.3788;0.1380;False;False;95.6798;52.6106;-0.0141;-0.0166;52.1600;-114.0111;359.9342;0.3465;218.1653;298.5970;0.0786;0.1339;-0.8735;0.0000;-0.0060;-1.6758;0.2410;-1.5106;80276;71.99465;Infinity;1054.02;95.8997;52.2793;1.1201;1.1740;51.8477;-114.2801;352.4496;352.8469;214.9093;298.4100;0.4920;0.1720;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.4, -0.2)_(0.6, 0.5, -0.6, 0.1)_1.03652_System.String[];HandLeft_(0.0, -0.4, -0.3)_(0.7, 0.4, -0.6, -0.2)_1.039877_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.4, 0.4, 0.5, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.5, -0.2)_(-0.4, -0.6, -0.6, 0.4)_1.039877_System.String[];12.4232;0.2062;-0.6015;95.9942;52.3728;1.0878;1.1228;51.9554;-114.2862;0.6209;0.9428;214.2446;301.5735;3.1595;359.4320
0.3783;0.1382;False;False;95.6164;52.5741;-0.0141;-0.0169;52.0901;-114.0012;359.9347;0.3475;218.4689;298.2317;0.0845;0.1305;-0.8820;0.0000;-0.0059;-1.6784;0.2303;-1.5426;80279;72.00098;Infinity;1054.07;95.8350;52.2446;1.1201;1.1737;51.7768;-114.2722;352.4504;352.8480;215.2043;298.0498;0.4976;0.1685;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.4, -0.2)_(0.6, 0.5, -0.6, 0.1)_1.03652_System.String[];HandLeft_(0.0, -0.4, -0.3)_(0.7, 0.3, -0.6, -0.2)_1.039877_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.4, 0.5, 0.6, -0.6)_1.03652_System.String[];HandRight_(0.1, -0.5, -0.2)_(-0.4, -0.6, -0.6, 0.4)_1.039877_System.String[];12.4650;0.2206;-0.6189;95.9300;52.3388;1.0879;1.1224;51.8851;-114.2777;0.6996;0.7327;214.4728;301.3149;3.1670;359.4678
0.3779;0.1384;False;False;95.5515;52.5372;-0.0141;-0.0171;52.0202;-113.9918;359.9352;0.3486;218.7976;297.8527;0.0912;0.1272;-0.8901;0.0000;-0.0059;-1.6793;0.2194;-1.5755;80282;72.00082;Infinity;1054.11;95.7689;52.2096;1.1200;1.1735;51.7057;-114.2648;352.4512;352.8490;215.5235;297.6758;0.5040;0.1651;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.4, -0.2)_(0.6, 0.5, -0.6, 0.1)_1.03652_System.String[];HandLeft_(0.0, -0.3, -0.3)_(0.7, 0.3, -0.5, -0.3)_1.039877_System.String[];HandRight_(0.2, -0.4, -0.2)_(-0.4, 0.5, 0.6, -0.5)_1.03652_System.String[];HandRight_(0.1, -0.5, -0.1)_(-0.5, -0.6, -0.5, 0.4)_1.039877_System.String[];12.5066;0.2344;-0.6352;95.8638;52.3036;1.0880;1.1226;51.8146;-114.2701;0.7179;0.6480;214.8431;300.9782;3.0898;359.4970
0.3777;0.1389;False;False;95.4853;52.5000;-0.0141;-0.0174;51.9503;-113.9828;359.9357;0.3495;219.1506;297.4615;0.0979;0.1243;-0.8979;0.0000;-0.0059;-1.6799;0.2092;-1.6082;80285;71.99739;Infinity;1054.15;95.7012;52.1743;1.1200;1.1733;51.6345;-114.2579;352.4521;352.8499;215.8675;297.2890;0.5108;0.1620;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.4, -0.2)_(0.6, 0.5, -0.6, 0.2)_1.03652_System.String[];HandLeft_(0.0, -0.3, -0.3)_(0.8, 0.2, -0.5, -0.3)_1.039877_System.String[];HandRight_(0.2, -0.4, -0.2)_(-0.4, 0.6, 0.5, -0.5)_1.03652_System.String[];HandRight_(0.1, -0.5, -0.1)_(-0.5, -0.6, -0.4, 0.4)_1.039877_System.String[];12.5482;0.2470;-0.6503;95.7962;52.2683;1.0882;1.1225;51.7442;-114.2634;0.5696;0.5662;215.3520;300.5607;2.9732;359.6869
0.3775;0.1400;False;False;95.4176;52.4624;-0.0141;-0.0176;51.8803;-113.9743;359.9362;0.3505;219.5274;297.0585;0.1047;0.1217;-0.9054;0.0000;-0.0060;-1.6793;0.1985;-1.6416;80288;71.99795;Infinity;1054.19;95.6319;52.1388;1.1199;1.1730;51.5632;-114.2515;352.4529;352.8509;216.2354;296.8904;0.5176;0.1593;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.4, -0.2)_(0.5, 0.6, -0.6, 0.2)_1.03652_System.String[];HandLeft_(0.0, -0.3, -0.3)_(0.8, 0.2, -0.5, -0.3)_1.039877_System.String[];HandRight_(0.1, -0.4, -0.3)_(-0.3, 0.6, 0.4, -0.6)_1.03652_System.String[];HandRight_(0.1, -0.5, -0.1)_(-0.5, -0.6, -0.4, 0.4)_1.039877_System.String[];12.5900;0.2583;-0.6643;95.7269;52.2328;1.0884;1.1224;51.6734;-114.2569;0.3677;0.5437;215.9758;300.1315;2.8741;359.8037
0.3773;0.1408;False;False;95.3484;52.4245;-0.0141;-0.0179;51.8104;-113.9663;359.9366;0.3514;219.9278;296.6440;0.1114;0.1191;-0.9125;0.0000;-0.0060;-1.6778;0.1876;-1.6752;80291;71.9985;Infinity;1054.23;95.5610;52.1030;1.1199;1.1728;51.4919;-114.2457;352.4538;352.8518;216.6269;296.4801;0.5244;0.1567;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.4, -0.2)_(0.5, 0.6, -0.6, 0.2)_1.03652_System.String[];HandLeft_(0.0, -0.3, -0.3)_(0.8, 0.2, -0.4, -0.3)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.3, 0.6, 0.4, -0.6)_1.03652_System.String[];HandRight_(0.1, -0.5, -0.1)_(-0.6, -0.6, -0.4, 0.4)_1.039877_System.String[];12.6316;0.2679;-0.6764;95.6559;52.1974;1.0885;1.1222;51.6025;-114.2508;0.2435;0.5180;216.6549;299.7130;2.7706;359.9066
0.3772;0.1413;False;False;95.2778;52.3864;-0.0141;-0.0181;51.7406;-113.9587;359.9370;0.3523;220.3504;296.2186;0.1178;0.1166;-0.9193;0.0000;-0.0061;-1.6757;0.1772;-1.7090;80294;71.9978;Infinity;1054.27;95.4885;52.0670;1.1198;1.1726;51.4206;-114.2403;352.4546;352.8527;217.0413;296.0586;0.5309;0.1542;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.4, -0.2)_(0.5, 0.5, -0.6, 0.2)_1.03652_System.String[];HandLeft_(0.0, -0.3, -0.3)_(0.8, 0.2, -0.4, -0.3)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.3, 0.6, 0.4, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.5, -0.1)_(-0.6, -0.6, -0.4, 0.4)_1.039877_System.String[];12.6732;0.2778;-0.6867;95.5834;52.1616;1.0885;1.1220;51.5315;-114.2451;0.1729;0.4370;217.3775;299.3422;2.6830;359.9764
0.3772;0.1417;False;False;95.2058;52.3479;-0.0141;-0.0184;51.6708;-113.9516;359.9374;0.3529;220.7939;295.7840;0.1237;0.1142;-0.9261;0.0000;-0.0063;-1.6734;0.1678;-1.7426;80297;72.0006;Infinity;1054.32;95.4144;52.0307;1.1198;1.1723;51.3493;-114.2355;352.4553;352.8534;217.4775;295.6270;0.5371;0.1517;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.4, -0.2)_(0.5, 0.5, -0.6, 0.2)_1.03652_System.String[];HandLeft_(0.0, -0.3, -0.3)_(0.8, 0.2, -0.4, -0.3)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.2, 0.6, 0.4, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.5, -0.1)_(-0.6, -0.5, -0.4, 0.4)_1.039877_System.String[];12.7150;0.2871;-0.6959;95.5097;52.1266;1.0885;1.1225;51.4604;-114.2402;0.2021;0.2928;218.1065;299.0047;2.5592;0.1370
0.3767;0.1420;False;False;95.1322;52.3091;-0.0141;-0.0187;51.6012;-113.9448;359.9378;0.3533;221.2574;295.3410;0.1294;0.1119;-0.9325;0.0000;-0.0064;-1.6698;0.1581;-1.7767;80300;71.9983;Infinity;1054.36;95.3387;51.9942;1.1198;1.1721;51.2781;-114.2311;352.4560;352.8539;217.9338;295.1870;0.5428;0.1493;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.4, -0.2)_(0.5, 0.5, -0.6, 0.3)_1.03652_System.String[];HandLeft_(0.0, -0.3, -0.3)_(0.8, 0.2, -0.4, -0.3)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.2, 0.6, 0.4, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.5, -0.1)_(-0.6, -0.5, -0.4, 0.4)_1.039877_System.String[];12.7566;0.2960;-0.7021;95.4345;52.0903;1.0885;1.1223;51.3892;-114.2353;0.2317;0.1862;218.9920;298.5811;2.4197;0.2045
